data,campanha,sub_id,categoria,status,orcamento_dia,gasto_sem_imposto,gasto_com_imposto,comissao_bruta,comissao_liquida,pedidos,diretos,cliques,impressoes,cpc,com_instagram,com_whatsapp,com_outros
2026-07-01,"Publicação do Instagram: ✨Comente ""TENIS"" para receber o link",tenisinfantil15,Moda Infantil,Pausada,15,14.71,16.74,9.78,9.19,4,1,74,2060,0.2,8.48,0.82,0.48
2026-07-02,"Publicação do Instagram: ✨Comente ""BODY"" para receber o link",bodybebe45,Mãe e Bebê,Ativa,45,38.11,43.38,78.33,73.63,44,12,423,12216,0.09,68.29,7.01,3.03
2026-07-02,"Publicação do Instagram: ✨Comente ""GARRAFA"" para receber o link",garrafaterm30,Casa e Decoração,Ativa,30,30.74,34.99,31.64,29.74,11,3,279,7054,0.11,27.38,2.65,1.61
2026-07-02,"Publicação do Instagram: ✨Comente ""HIDRATANTE"" para receber o link",hidratante40,Beleza,Ativa,40,39.94,45.46,89.77,84.38,41,11,499,12448,0.08,77.72,8.22,3.83
2026-07-02,"Publicação do Instagram: ✨Comente ""PINCEIS"" para receber o link",kitpinceis25,Beleza,Pausada,25,23.96,27.27,11.55,10.86,5,2,200,4580,0.12,9.78,1.3,0.47
2026-07-02,"Publicação do Instagram: ✨Comente ""LEGGING"" para receber o link",leggingfit35,Roupas Femininas,Ativa,35,34.0,38.7,79.56,74.79,36,9,486,14709,0.07,66.64,8.98,3.94
2026-07-02,"Publicação do Instagram: ✨Comente ""ORGANIZADOR"" para receber o link",organizador50,Casa e Decoração,Ativa,50,45.29,51.55,136.54,128.35,65,16,453,10393,0.1,116.56,12.32,7.66
2026-07-02,"Publicação do Instagram: ✨Comente ""TAPETE"" para receber o link",tapetesala60,Casa e Decoração,Ativa,60,44.56,50.72,119.45,112.28,57,14,495,15030,0.09,100.0,13.37,6.08
2026-07-02,"Publicação do Instagram: ✨Comente ""TENIS"" para receber o link",tenisinfantil15,Moda Infantil,Pausada,15,16.18,18.42,14.16,13.31,7,2,81,1894,0.2,11.76,1.71,0.69
2026-07-03,"Publicação do Instagram: ✨Comente ""BODY"" para receber o link",bodybebe45,Mãe e Bebê,Ativa,45,44.02,50.11,87.53,82.28,40,12,550,14797,0.08,75.3,8.21,4.02
2026-07-03,"Publicação do Instagram: ✨Comente ""GARRAFA"" para receber o link",garrafaterm30,Casa e Decoração,Ativa,30,28.4,32.33,54.62,51.34,26,6,203,5254,0.14,47.57,4.86,2.19
2026-07-03,"Publicação do Instagram: ✨Comente ""HIDRATANTE"" para receber o link",hidratante40,Beleza,Ativa,40,37.29,42.45,40.83,38.38,19,4,311,8729,0.12,35.12,4.0,1.71
2026-07-03,"Publicação do Instagram: ✨Comente ""PINCEIS"" para receber o link",kitpinceis25,Beleza,Pausada,25,22.34,25.43,23.96,22.52,10,3,223,5632,0.1,20.57,1.96,1.43
2026-07-03,"Publicação do Instagram: ✨Comente ""LEGGING"" para receber o link",leggingfit35,Roupas Femininas,Ativa,35,28.99,33.0,51.78,48.67,22,7,362,8840,0.08,44.27,5.17,2.34
2026-07-03,"Publicação do Instagram: ✨Comente ""ORGANIZADOR"" para receber o link",organizador50,Casa e Decoração,Ativa,50,48.81,55.56,95.83,90.08,46,11,976,27139,0.05,80.01,11.24,4.58
2026-07-03,"Publicação do Instagram: ✨Comente ""TAPETE"" para receber o link",tapetesala60,Casa e Decoração,Ativa,60,59.67,67.92,169.51,159.34,85,25,597,14520,0.1,145.63,16.2,7.68
2026-07-03,"Publicação do Instagram: ✨Comente ""TENIS"" para receber o link",tenisinfantil15,Moda Infantil,Pausada,15,14.46,16.46,11.37,10.69,5,1,96,2870,0.15,9.69,1.26,0.42
2026-07-04,"Publicação do Instagram: ✨Comente ""BODY"" para receber o link",bodybebe45,Mãe e Bebê,Ativa,45,48.46,55.16,118.99,111.85,71,22,606,17207,0.08,98.82,14.63,5.54
2026-07-04,"Publicação do Instagram: ✨Comente ""GARRAFA"" para receber o link",garrafaterm30,Casa e Decoração,Ativa,30,28.29,32.2,45.97,43.21,21,7,189,4980,0.15,37.32,5.28,3.37
2026-07-04,"Publicação do Instagram: ✨Comente ""HIDRATANTE"" para receber o link",hidratante40,Beleza,Ativa,40,42.73,48.64,57.67,54.21,24,8,388,9085,0.11,50.67,5.06,1.94
2026-07-04,"Publicação do Instagram: ✨Comente ""PINCEIS"" para receber o link",kitpinceis25,Beleza,Pausada,25,24.04,27.36,25.46,23.93,12,4,127,3002,0.19,22.74,2.05,0.67
2026-07-04,"Publicação do Instagram: ✨Comente ""LEGGING"" para receber o link",leggingfit35,Roupas Femininas,Ativa,35,30.94,35.22,30.57,28.74,15,5,309,7884,0.1,26.33,3.25,0.99
2026-07-04,"Publicação do Instagram: ✨Comente ""ORGANIZADOR"" para receber o link",organizador50,Casa e Decoração,Ativa,50,55.0,62.61,116.36,109.38,56,15,688,17423,0.08,98.48,13.32,4.56
2026-07-04,"Publicação do Instagram: ✨Comente ""TAPETE"" para receber o link",tapetesala60,Casa e Decoração,Ativa,60,56.13,63.89,186.71,175.51,81,22,936,21453,0.06,158.39,19.71,8.61
2026-07-04,"Publicação do Instagram: ✨Comente ""TENIS"" para receber o link",tenisinfantil15,Moda Infantil,Pausada,15,13.34,15.18,12.15,11.42,6,2,70,1599,0.19,10.1,1.31,0.74
2026-07-05,"Publicação do Instagram: ✨Comente ""BODY"" para receber o link",bodybebe45,Mãe e Bebê,Ativa,45,49.28,56.1,68.53,64.42,37,11,821,21856,0.06,57.54,7.52,3.47
2026-07-05,"Publicação do Instagram: ✨Comente ""GARRAFA"" para receber o link",garrafaterm30,Casa e Decoração,Ativa,30,30.83,35.09,39.5,37.13,16,4,280,7691,0.11,33.13,3.87,2.5
2026-07-05,"Publicação do Instagram: ✨Comente ""HIDRATANTE"" para receber o link",hidratante40,Beleza,Ativa,40,43.22,49.2,88.53,83.22,39,10,540,12656,0.08,73.94,10.6,3.99
2026-07-05,"Publicação do Instagram: ✨Comente ""PINCEIS"" para receber o link",kitpinceis25,Beleza,Pausada,25,26.67,30.36,26.27,24.69,13,3,381,8772,0.07,22.22,2.45,1.6
2026-07-05,"Publicação do Instagram: ✨Comente ""LEGGING"" para receber o link",leggingfit35,Roupas Femininas,Ativa,35,31.95,36.37,51.84,48.73,24,7,320,8774,0.1,42.16,7.07,2.61
2026-07-05,"Publicação do Instagram: ✨Comente ""ORGANIZADOR"" para receber o link",organizador50,Casa e Decoração,Ativa,50,54.44,61.97,121.53,114.24,73,23,778,21441,0.07,106.31,10.91,4.31
2026-07-05,"Publicação do Instagram: ✨Comente ""TAPETE"" para receber o link",tapetesala60,Casa e Decoração,Ativa,60,59.97,68.26,138.39,130.09,70,18,857,21944,0.07,117.0,13.44,7.95
2026-07-05,"Publicação do Instagram: ✨Comente ""TENIS"" para receber o link",tenisinfantil15,Moda Infantil,Pausada,15,16.5,18.78,10.59,9.95,5,2,127,3759,0.13,9.07,1.14,0.38
2026-07-06,"Publicação do Instagram: ✨Comente ""BODY"" para receber o link",bodybebe45,Mãe e Bebê,Ativa,45,41.55,47.3,90.99,85.53,62,17,594,18791,0.07,76.55,9.27,5.17
2026-07-06,"Publicação do Instagram: ✨Comente ""GARRAFA"" para receber o link",garrafaterm30,Casa e Decoração,Ativa,30,32.0,36.43,42.78,40.21,16,5,291,6503,0.11,35.95,4.56,2.27
2026-07-06,"Publicação do Instagram: ✨Comente ""HIDRATANTE"" para receber o link",hidratante40,Beleza,Ativa,40,35.14,40.0,85.18,80.07,36,10,270,8484,0.13,74.07,7.4,3.71
2026-07-06,"Publicação do Instagram: ✨Comente ""PINCEIS"" para receber o link",kitpinceis25,Beleza,Pausada,25,21.97,25.01,21.79,20.48,12,4,146,4044,0.15,18.86,2.05,0.88
2026-07-06,"Publicação do Instagram: ✨Comente ""LEGGING"" para receber o link",leggingfit35,Roupas Femininas,Ativa,35,32.5,36.99,36.16,33.99,13,4,325,8345,0.1,30.92,3.71,1.53
2026-07-06,"Publicação do Instagram: ✨Comente ""ORGANIZADOR"" para receber o link",organizador50,Casa e Decoração,Ativa,50,45.11,51.35,113.99,107.15,69,22,564,15018,0.08,97.1,11.41,5.48
2026-07-06,"Publicação do Instagram: ✨Comente ""TAPETE"" para receber o link",tapetesala60,Casa e Decoração,Ativa,60,55.65,63.35,131.51,123.62,62,15,506,15538,0.11,109.43,14.49,7.59
2026-07-06,"Publicação do Instagram: ✨Comente ""TENIS"" para receber o link",tenisinfantil15,Moda Infantil,Pausada,15,15.24,17.35,11.91,11.2,6,2,109,3224,0.14,9.97,1.32,0.62
2026-07-07,"Publicação do Instagram: ✨Comente ""BODY"" para receber o link",bodybebe45,Mãe e Bebê,Ativa,45,37.24,42.39,80.97,76.11,43,12,414,10096,0.09,69.21,7.81,3.95
2026-07-07,"Publicação do Instagram: ✨Comente ""GARRAFA"" para receber o link",garrafaterm30,Casa e Decoração,Ativa,30,27.38,31.17,55.66,52.32,21,5,152,3433,0.18,47.93,5.32,2.41
2026-07-07,"Publicação do Instagram: ✨Comente ""HIDRATANTE"" para receber o link",hidratante40,Beleza,Ativa,40,41.34,47.06,84.88,79.79,38,12,413,13515,0.1,71.69,8.86,4.33
2026-07-07,"Publicação do Instagram: ✨Comente ""PINCEIS"" para receber o link",kitpinceis25,Beleza,Pausada,25,25.42,28.94,41.8,39.29,19,5,169,5001,0.15,34.56,4.59,2.65
2026-07-07,"Publicação do Instagram: ✨Comente ""LEGGING"" para receber o link",leggingfit35,Roupas Femininas,Ativa,35,33.03,37.6,27.66,26.0,11,4,300,8583,0.11,23.4,2.91,1.35
2026-07-07,"Publicação do Instagram: ✨Comente ""ORGANIZADOR"" para receber o link",organizador50,Casa e Decoração,Ativa,50,45.78,52.11,105.67,99.33,54,17,509,12259,0.09,92.71,8.92,4.04
2026-07-07,"Publicação do Instagram: ✨Comente ""TAPETE"" para receber o link",tapetesala60,Casa e Decoração,Ativa,60,51.89,59.07,120.61,113.37,52,14,1038,29764,0.05,100.1,14.42,6.09
2026-07-07,"Publicação do Instagram: ✨Comente ""TENIS"" para receber o link",tenisinfantil15,Moda Infantil,Pausada,15,12.19,13.88,12.69,11.93,5,2,111,2888,0.11,11.07,1.1,0.52
2026-07-08,"Publicação do Instagram: ✨Comente ""BODY"" para receber o link",bodybebe45,Mãe e Bebê,Ativa,45,43.87,49.94,73.89,69.46,42,13,548,14824,0.08,62.74,7.56,3.59
2026-07-08,"Publicação do Instagram: ✨Comente ""GARRAFA"" para receber o link",garrafaterm30,Casa e Decoração,Ativa,30,29.08,33.1,53.17,49.98,23,7,208,6598,0.14,45.9,5.45,1.82
2026-07-08,"Publicação do Instagram: ✨Comente ""HIDRATANTE"" para receber o link",hidratante40,Beleza,Ativa,40,37.2,42.34,67.81,63.74,28,8,413,11087,0.09,59.16,6.04,2.61
2026-07-08,"Publicação do Instagram: ✨Comente ""PINCEIS"" para receber o link",kitpinceis25,Beleza,Pausada,25,23.48,26.73,12.94,12.16,6,1,168,4163,0.14,11.01,1.11,0.82
2026-07-08,"Publicação do Instagram: ✨Comente ""LEGGING"" para receber o link",leggingfit35,Roupas Femininas,Ativa,35,32.52,37.02,48.15,45.26,24,7,407,10186,0.08,41.68,4.88,1.59
2026-07-08,"Publicação do Instagram: ✨Comente ""ORGANIZADOR"" para receber o link",organizador50,Casa e Decoração,Ativa,50,45.97,52.33,105.3,98.98,64,17,657,15978,0.07,88.8,10.56,5.94
2026-07-08,"Publicação do Instagram: ✨Comente ""TAPETE"" para receber o link",tapetesala60,Casa e Decoração,Ativa,60,54.61,62.16,142.21,133.68,63,21,780,24407,0.07,119.46,16.23,6.52
2026-07-08,"Publicação do Instagram: ✨Comente ""TENIS"" para receber o link",tenisinfantil15,Moda Infantil,Pausada,15,12.79,14.56,4.84,4.55,2,1,91,2844,0.14,3.97,0.58,0.29
2026-07-09,"Publicação do Instagram: ✨Comente ""BODY"" para receber o link",bodybebe45,Mãe e Bebê,Ativa,45,40.7,46.33,75.41,70.89,43,14,509,16452,0.08,66.1,6.28,3.03
2026-07-09,"Publicação do Instagram: ✨Comente ""GARRAFA"" para receber o link",garrafaterm30,Casa e Decoração,Ativa,30,27.07,30.81,30.2,28.39,11,3,169,3770,0.16,26.01,2.71,1.48
2026-07-09,"Publicação do Instagram: ✨Comente ""HIDRATANTE"" para receber o link",hidratante40,Beleza,Ativa,40,38.19,43.47,52.16,49.03,24,7,347,8694,0.11,45.52,4.58,2.06
2026-07-09,"Publicação do Instagram: ✨Comente ""PINCEIS"" para receber o link",kitpinceis25,Beleza,Pausada,25,20.49,23.32,14.6,13.72,6,2,205,4917,0.1,12.57,1.35,0.68
2026-07-09,"Publicação do Instagram: ✨Comente ""LEGGING"" para receber o link",leggingfit35,Roupas Femininas,Ativa,35,38.29,43.59,59.68,56.1,25,6,319,9693,0.12,52.23,5.46,1.99
2026-07-09,"Publicação do Instagram: ✨Comente ""ORGANIZADOR"" para receber o link",organizador50,Casa e Decoração,Ativa,50,42.91,48.84,97.83,91.96,49,15,1430,32473,0.03,82.06,11.18,4.59
2026-07-09,"Publicação do Instagram: ✨Comente ""TAPETE"" para receber o link",tapetesala60,Casa e Decoração,Ativa,60,60.46,68.82,170.33,160.11,80,20,672,16090,0.09,148.64,13.98,7.71
2026-07-09,"Publicação do Instagram: ✨Comente ""TENIS"" para receber o link",tenisinfantil15,Moda Infantil,Pausada,15,14.08,16.03,12.66,11.9,5,2,67,1852,0.21,10.52,1.39,0.75
2026-07-10,"Publicação do Instagram: ✨Comente ""BODY"" para receber o link",bodybebe45,Mãe e Bebê,Ativa,45,44.51,50.67,120.74,113.5,66,20,556,12558,0.08,101.77,11.11,7.86
2026-07-10,"Publicação do Instagram: ✨Comente ""GARRAFA"" para receber o link",garrafaterm30,Casa e Decoração,Ativa,30,26.02,29.62,36.33,34.15,16,4,237,5733,0.11,32.36,2.39,1.58
2026-07-10,"Publicação do Instagram: ✨Comente ""HIDRATANTE"" para receber o link",hidratante40,Beleza,Ativa,40,42.34,48.2,146.22,137.45,62,18,470,11478,0.09,120.62,14.47,11.13
2026-07-10,"Publicação do Instagram: ✨Comente ""PINCEIS"" para receber o link",kitpinceis25,Beleza,Pausada,25,23.98,27.3,18.52,17.41,8,3,150,3499,0.16,15.95,1.72,0.85
2026-07-10,"Publicação do Instagram: ✨Comente ""LEGGING"" para receber o link",leggingfit35,Roupas Femininas,Ativa,35,35.32,40.2,71.15,66.88,29,7,272,7735,0.13,60.74,7.26,3.15
2026-07-10,"Publicação do Instagram: ✨Comente ""ORGANIZADOR"" para receber o link",organizador50,Casa e Decoração,Ativa,50,50.85,57.88,108.77,102.24,49,16,726,22097,0.07,91.82,11.32,5.63
2026-07-10,"Publicação do Instagram: ✨Comente ""TAPETE"" para receber o link",tapetesala60,Casa e Decoração,Ativa,60,61.11,69.56,177.17,166.54,86,28,611,17786,0.1,150.02,18.32,8.83
2026-07-10,"Publicação do Instagram: ✨Comente ""TENIS"" para receber o link",tenisinfantil15,Moda Infantil,Pausada,15,13.91,15.83,5.2,4.89,2,1,73,2013,0.19,4.56,0.45,0.19
2026-07-11,"Publicação do Instagram: ✨Comente ""BODY"" para receber o link",bodybebe45,Mãe e Bebê,Ativa,45,47.15,53.67,120.86,113.61,68,19,786,18600,0.06,103.2,13.01,4.65
2026-07-11,"Publicação do Instagram: ✨Comente ""GARRAFA"" para receber o link",garrafaterm30,Casa e Decoração,Ativa,30,24.8,28.23,24.0,22.56,8,2,225,6021,0.11,20.99,1.91,1.1
2026-07-11,"Publicação do Instagram: ✨Comente ""HIDRATANTE"" para receber o link",hidratante40,Beleza,Ativa,40,44.0,50.09,62.9,59.13,26,7,367,9691,0.12,53.38,6.44,3.08
2026-07-11,"Publicação do Instagram: ✨Comente ""PINCEIS"" para receber o link",kitpinceis25,Beleza,Pausada,25,25.8,29.37,39.6,37.22,21,6,161,5017,0.16,33.27,4.22,2.11
2026-07-11,"Publicação do Instagram: ✨Comente ""LEGGING"" para receber o link",leggingfit35,Roupas Femininas,Ativa,35,35.34,40.23,50.79,47.74,21,5,295,6876,0.12,41.94,6.59,2.26
2026-07-11,"Publicação do Instagram: ✨Comente ""ORGANIZADOR"" para receber o link",organizador50,Casa e Decoração,Ativa,50,48.79,55.54,95.89,90.14,51,15,444,10482,0.11,79.41,11.5,4.98
2026-07-11,"Publicação do Instagram: ✨Comente ""TAPETE"" para receber o link",tapetesala60,Casa e Decoração,Ativa,60,62.36,70.98,183.03,172.05,93,28,1247,36460,0.05,152.38,21.14,9.51
2026-07-11,"Publicação do Instagram: ✨Comente ""TENIS"" para receber o link",tenisinfantil15,Moda Infantil,Pausada,15,14.54,16.55,13.54,12.73,5,2,91,2335,0.16,11.62,1.2,0.72
2026-07-12,"Publicação do Instagram: ✨Comente ""BODY"" para receber o link",bodybebe45,Mãe e Bebê,Ativa,45,49.13,55.92,73.48,69.07,37,11,702,22274,0.07,61.93,7.38,4.17
2026-07-12,"Publicação do Instagram: ✨Comente ""GARRAFA"" para receber o link",garrafaterm30,Casa e Decoração,Ativa,30,28.04,31.92,42.82,40.25,16,5,216,5482,0.13,36.25,3.92,2.65
2026-07-12,"Publicação do Instagram: ✨Comente ""HIDRATANTE"" para receber o link",hidratante40,Beleza,Ativa,40,37.05,42.17,47.9,45.03,26,9,370,9866,0.1,39.82,5.74,2.34
2026-07-12,"Publicação do Instagram: ✨Comente ""PINCEIS"" para receber o link",kitpinceis25,Beleza,Pausada,25,24.78,28.21,19.61,18.43,8,2,177,5568,0.14,16.11,2.43,1.07
2026-07-12,"Publicação do Instagram: ✨Comente ""LEGGING"" para receber o link",leggingfit35,Roupas Femininas,Ativa,35,37.6,42.8,104.24,97.99,43,12,269,8417,0.14,89.39,10.87,3.98
2026-07-12,"Publicação do Instagram: ✨Comente ""ORGANIZADOR"" para receber o link",organizador50,Casa e Decoração,Ativa,50,52.27,59.5,111.99,105.27,57,17,747,22131,0.07,93.88,11.81,6.3
2026-07-12,"Publicação do Instagram: ✨Comente ""TAPETE"" para receber o link",tapetesala60,Casa e Decoração,Ativa,60,66.0,75.13,205.83,193.48,92,31,825,24008,0.08,168.07,23.17,14.59
2026-07-12,"Publicação do Instagram: ✨Comente ""TENIS"" para receber o link",tenisinfantil15,Moda Infantil,Pausada,15,13.86,15.78,6.01,5.65,3,1,87,2533,0.16,5.04,0.61,0.36
2026-07-13,"Publicação do Instagram: ✨Comente ""BODY"" para receber o link",bodybebe45,Mãe e Bebê,Ativa,45,41.48,47.22,79.88,75.09,39,10,518,15165,0.08,67.37,8.3,4.21
2026-07-13,"Publicação do Instagram: ✨Comente ""GARRAFA"" para receber o link",garrafaterm30,Casa e Decoração,Ativa,30,31.83,36.23,49.74,46.76,20,5,530,14681,0.06,42.44,4.26,3.04
2026-07-13,"Publicação do Instagram: ✨Comente ""HIDRATANTE"" para receber o link",hidratante40,Beleza,Ativa,40,43.39,49.39,70.95,66.69,33,9,482,12149,0.09,59.67,6.83,4.45
2026-07-13,"Publicação do Instagram: ✨Comente ""PINCEIS"" para receber o link",kitpinceis25,Beleza,Pausada,25,25.23,28.72,11.04,10.38,4,1,158,4824,0.16,9.25,1.21,0.58
2026-07-13,"Publicação do Instagram: ✨Comente ""LEGGING"" para receber o link",leggingfit35,Roupas Femininas,Ativa,35,27.6,31.42,55.66,52.32,22,6,394,9564,0.07,48.16,5.52,1.98
2026-07-13,"Publicação do Instagram: ✨Comente ""ORGANIZADOR"" para receber o link",organizador50,Casa e Decoração,Ativa,50,49.74,56.62,116.55,109.56,50,13,497,11518,0.1,100.07,11.25,5.23
2026-07-13,"Publicação do Instagram: ✨Comente ""TAPETE"" para receber o link",tapetesala60,Casa e Decoração,Ativa,60,48.98,55.75,108.11,101.62,50,16,612,17969,0.08,90.12,12.75,5.24
2026-07-13,"Publicação do Instagram: ✨Comente ""TENIS"" para receber o link",tenisinfantil15,Moda Infantil,Pausada,15,13.7,15.59,7.28,6.84,3,1,81,2268,0.17,6.25,0.72,0.31
2026-07-14,"Publicação do Instagram: ✨Comente ""BODY"" para receber o link",bodybebe45,Mãe e Bebê,Ativa,45,39.01,44.41,103.37,97.17,60,14,557,13504,0.07,86.68,12.41,4.28
2026-07-14,"Publicação do Instagram: ✨Comente ""GARRAFA"" para receber o link",garrafaterm30,Casa e Decoração,Ativa,30,30.59,34.82,54.33,51.07,21,6,382,9243,0.08,47.49,4.82,2.02
2026-07-14,"Publicação do Instagram: ✨Comente ""HIDRATANTE"" para receber o link",hidratante40,Beleza,Ativa,40,37.33,42.49,61.4,57.72,28,7,311,7753,0.12,51.2,7.64,2.56
2026-07-14,"Publicação do Instagram: ✨Comente ""PINCEIS"" para receber o link",kitpinceis25,Beleza,Pausada,25,22.13,25.19,12.1,11.37,6,2,221,5858,0.1,10.17,1.37,0.56
2026-07-14,"Publicação do Instagram: ✨Comente ""LEGGING"" para receber o link",leggingfit35,Roupas Femininas,Ativa,35,34.83,39.65,59.82,56.23,26,6,205,5179,0.17,49.92,6.43,3.47
2026-07-14,"Publicação do Instagram: ✨Comente ""ORGANIZADOR"" para receber o link",organizador50,Casa e Decoração,Ativa,50,46.77,53.24,107.6,101.14,48,12,520,16555,0.09,89.61,11.32,6.67
2026-07-14,"Publicação do Instagram: ✨Comente ""TAPETE"" para receber o link",tapetesala60,Casa e Decoração,Ativa,60,57.89,65.9,190.24,178.83,94,31,724,20166,0.08,163.86,19.11,7.27
2026-07-14,"Publicação do Instagram: ✨Comente ""TENIS"" para receber o link",tenisinfantil15,Moda Infantil,Pausada,15,15.32,17.44,5.27,4.95,2,1,192,4271,0.08,4.43,0.63,0.21
2026-07-15,"Publicação do Instagram: ✨Comente ""BODY"" para receber o link",bodybebe45,Mãe e Bebê,Ativa,45,45.45,51.74,110.63,103.99,55,18,649,15850,0.07,97.18,10.04,3.41
2026-07-15,"Publicação do Instagram: ✨Comente ""GARRAFA"" para receber o link",garrafaterm30,Casa e Decoração,Ativa,30,28.23,32.13,32.98,31.0,12,3,257,8438,0.11,28.47,3.3,1.21
2026-07-15,"Publicação do Instagram: ✨Comente ""HIDRATANTE"" para receber o link",hidratante40,Beleza,Ativa,40,37.02,42.14,84.33,79.27,45,12,370,9042,0.1,72.23,8.48,3.62
2026-07-15,"Publicação do Instagram: ✨Comente ""PINCEIS"" para receber o link",kitpinceis25,Beleza,Pausada,25,27.5,31.3,14.23,13.38,7,2,250,7029,0.11,12.34,1.29,0.6
2026-07-15,"Publicação do Instagram: ✨Comente ""LEGGING"" para receber o link",leggingfit35,Roupas Femininas,Ativa,35,33.25,37.85,59.34,55.78,23,8,369,10317,0.09,49.65,6.25,3.44
2026-07-15,"Publicação do Instagram: ✨Comente ""ORGANIZADOR"" para receber o link",organizador50,Casa e Decoração,Ativa,50,45.94,52.29,48.36,45.46,22,7,574,16330,0.08,40.99,5.35,2.02
2026-07-15,"Publicação do Instagram: ✨Comente ""TAPETE"" para receber o link",tapetesala60,Casa e Decoração,Ativa,60,49.41,56.24,124.78,117.29,58,19,449,11082,0.11,105.27,13.62,5.89
2026-07-15,"Publicação do Instagram: ✨Comente ""TENIS"" para receber o link",tenisinfantil15,Moda Infantil,Pausada,15,14.4,16.39,7.22,6.79,3,1,90,2879,0.16,6.19,0.68,0.35
2026-07-16,"Publicação do Instagram: ✨Comente ""BODY"" para receber o link",bodybebe45,Mãe e Bebê,Ativa,45,44.22,50.34,83.76,78.73,45,14,737,22639,0.06,71.97,7.34,4.45
2026-07-16,"Publicação do Instagram: ✨Comente ""GARRAFA"" para receber o link",garrafaterm30,Casa e Decoração,Ativa,30,27.65,31.47,27.98,26.3,10,3,307,9289,0.09,23.83,2.96,1.19
2026-07-16,"Publicação do Instagram: ✨Comente ""HIDRATANTE"" para receber o link",hidratante40,Beleza,Ativa,40,43.53,49.55,59.01,55.47,24,8,484,12929,0.09,50.19,5.04,3.78
2026-07-16,"Publicação do Instagram: ✨Comente ""PINCEIS"" para receber o link",kitpinceis25,Beleza,Pausada,25,24.3,27.66,13.73,12.91,7,2,202,6600,0.12,11.42,1.5,0.81
2026-07-16,"Publicação do Instagram: ✨Comente ""LEGGING"" para receber o link",leggingfit35,Roupas Femininas,Ativa,35,30.57,34.8,41.86,39.35,14,4,306,10187,0.1,34.14,6.1,1.62
2026-07-16,"Publicação do Instagram: ✨Comente ""ORGANIZADOR"" para receber o link",organizador50,Casa e Decoração,Ativa,50,46.39,52.81,147.33,138.49,73,25,580,18486,0.08,123.4,16.32,7.61
2026-07-16,"Publicação do Instagram: ✨Comente ""TAPETE"" para receber o link",tapetesala60,Casa e Decoração,Ativa,60,57.97,65.99,198.22,186.33,110,33,527,15862,0.11,169.22,17.76,11.24
2026-07-16,"Publicação do Instagram: ✨Comente ""TENIS"" para receber o link",tenisinfantil15,Moda Infantil,Pausada,15,13.13,14.95,6.94,6.52,3,1,66,2058,0.2,6.01,0.7,0.23
2026-07-17,"Publicação do Instagram: ✨Comente ""BODY"" para receber o link",bodybebe45,Mãe e Bebê,Ativa,45,43.27,49.25,110.68,104.04,52,15,721,19795,0.06,92.69,11.75,6.24
2026-07-17,"Publicação do Instagram: ✨Comente ""GARRAFA"" para receber o link",garrafaterm30,Casa e Decoração,Ativa,30,28.68,32.65,37.48,35.23,15,5,358,8556,0.08,32.2,3.86,1.42
2026-07-17,"Publicação do Instagram: ✨Comente ""HIDRATANTE"" para receber o link",hidratante40,Beleza,Ativa,40,36.19,41.2,52.54,49.39,25,6,278,8066,0.13,44.37,5.96,2.21
2026-07-17,"Publicação do Instagram: ✨Comente ""PINCEIS"" para receber o link",kitpinceis25,Beleza,Pausada,25,26.98,30.71,13.14,12.35,5,2,142,3445,0.19,11.1,1.45,0.59
2026-07-17,"Publicação do Instagram: ✨Comente ""LEGGING"" para receber o link",leggingfit35,Roupas Femininas,Ativa,35,35.98,40.96,36.22,34.05,16,5,277,8411,0.13,30.55,4.26,1.41
2026-07-17,"Publicação do Instagram: ✨Comente ""ORGANIZADOR"" para receber o link",organizador50,Casa e Decoração,Ativa,50,45.21,51.46,111.21,104.54,56,17,646,14381,0.07,95.31,10.21,5.69
2026-07-17,"Publicação do Instagram: ✨Comente ""TAPETE"" para receber o link",tapetesala60,Casa e Decoração,Ativa,60,65.11,74.11,150.49,141.46,77,20,501,11321,0.13,129.38,14.04,7.07
2026-07-17,"Publicação do Instagram: ✨Comente ""TENIS"" para receber o link",tenisinfantil15,Moda Infantil,Pausada,15,14.92,16.98,8.59,8.07,3,1,88,2520,0.17,7.23,0.95,0.41
2026-07-18,"Publicação do Instagram: ✨Comente ""BODY"" para receber o link",bodybebe45,Mãe e Bebê,Ativa,45,43.73,49.78,69.72,65.54,34,9,547,15859,0.08,60.61,5.97,3.14
2026-07-18,"Publicação do Instagram: ✨Comente ""GARRAFA"" para receber o link",garrafaterm30,Casa e Decoração,Ativa,30,32.2,36.65,34.11,32.06,12,4,189,4509,0.17,29.64,3.11,1.36
2026-07-18,"Publicação do Instagram: ✨Comente ""HIDRATANTE"" para receber o link",hidratante40,Beleza,Ativa,40,38.66,44.01,75.11,70.6,32,9,297,9708,0.13,63.68,6.73,4.7
2026-07-18,"Publicação do Instagram: ✨Comente ""LEGGING"" para receber o link",leggingfit35,Roupas Femininas,Ativa,35,36.51,41.56,25.03,23.53,10,3,281,7287,0.13,20.7,3.1,1.23
2026-07-18,"Publicação do Instagram: ✨Comente ""ORGANIZADOR"" para receber o link",organizador50,Casa e Decoração,Ativa,50,48.08,54.73,70.5,66.27,46,14,687,22655,0.07,60.6,6.21,3.69
2026-07-18,"Publicação do Instagram: ✨Comente ""TAPETE"" para receber o link",tapetesala60,Casa e Decoração,Ativa,60,60.42,68.78,164.99,155.09,78,22,604,17972,0.1,142.57,14.78,7.64
